class,R_freq,R_angle,R_min,R_max,G_freq,G_angle,G_min,G_max,B_freq,B_angle,B_min,B_max
173,0.024028,0.0,6,123,0.024028,90.0,0,211,0.024028,90.0,0,255
173,0.014719,90.0,7,196,0.029437,0.0,0,219,0.014719,90.0,0,236
